Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Bucket,Married Flag,Senior Citizen Flag,Customer Segment,Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Policy Duration Days,Policy Duration Category,Active Policy Flag,Agent ID,Renewal Status,Policy Discounts,Risk Score,High_Risk_Flag,Risk Category,High Risk Flag,Renewal Segment
CUST40967783,Debbie Hall,Male,42,Commissioning editor,Divorced,"East Jessicabury, Indiana, 37798",36-45,0,0,Middle Age,POL11905173,Property,383367,462.75,2023-03-31,2026-05-26,Annually,Terminated,1152,Long Term,0,AGT63517100,Renewed,17,67,0,High Risk,0,Loyal
CUST64728299,Yolanda Smith,Male,75,Social worker,Married,"Trevinoville, Missouri, 85068",56+,1,1,Senior Adult,POL62548114,Health,270393,263.65,2018-12-21,2021-03-22,Quarterly,Active,822,Medium Term,1,AGT01465812,Not Renewed,22,72,1,High Risk,1,Churned
CUST64728299,Yolanda Smith,Male,75,Social worker,Married,"Trevinoville, Missouri, 85068",56+,1,1,Senior Adult,POL20686331,Health,141091,1298.82,2017-05-02,2025-09-28,Annually,Terminated,3071,Long Term,0,AGT77043154,Pending,18,19,0,Low Risk,0,At Risk
CUST64728299,Yolanda Smith,Male,75,Social worker,Married,"Trevinoville, Missouri, 85068",56+,1,1,Senior Adult,POL44473237,Health,95247,217.64,2019-06-12,2022-01-29,Quarterly,Lapsed,962,Medium Term,0,AGT31090730,Pending,49,81,1,High Risk,1,At Risk
CUST09893997,Kevin Fuller,Female,70,Clinical cytogeneticist,Married,"New Caitlinfort, New Jersey, 40962",56+,1,1,Senior Adult,POL42688275,Auto,63362,509.12,2024-04-05,2030-05-14,Quarterly,Active,2230,Long Term,1,AGT39597137,Not Renewed,24,77,1,High Risk,1,Churned
CUST57917005,Darius Valdez,Male,28,Broadcast engineer,Single,"West Teresachester, Florida, 28881",26-35,0,0,Young Adult,POL56481027,Health,189108,756.81,2024-12-22,2029-04-10,Annually,Lapsed,1570,Long Term,0,AGT16271239,Pending,38,23,0,Low Risk,0,At Risk
CUST43485981,Charles Collins,Female,20,Land/geomatics surveyor,Married,"Reyeschester, Kentucky, 70454",18-25,1,0,Young Adult,POL40215067,Life,73660,1627.15,2017-02-01,2023-03-04,Quarterly,Terminated,2222,Long Term,0,AGT97857831,Pending,22,65,0,High Risk,0,At Risk
CUST43485981,Charles Collins,Female,20,Land/geomatics surveyor,Married,"Reyeschester, Kentucky, 70454",18-25,1,0,Young Adult,POL63789313,Property,131172,1495.84,2021-05-17,2028-02-04,Annually,Terminated,2454,Long Term,0,AGT02151471,Renewed,38,36,0,Medium Risk,0,Loyal
CUST70814033,Nancy Parks,Male,39,"Psychologist, counselling",Divorced,"New Sandrachester, Missouri, 22955",36-45,0,0,Middle Age,POL13830672,Property,232447,1800.99,2024-01-10,2032-10-04,Monthly,Lapsed,3190,Long Term,0,AGT73300909,Pending,1,99,1,High Risk,1,At Risk
CUST99446623,Charles Melton,Female,70,"Scientist, audiological",Married,"North Mark, Idaho, 32848",56+,1,1,Senior Adult,POL01422170,Auto,126194,430.68,2022-05-22,2026-01-20,Quarterly,Active,1339,Long Term,1,AGT27317496,Renewed,14,40,0,Medium Risk,0,Loyal
CUST45840087,Judith Hernandez,Female,21,Town planner,Single,"West Matthewfurt, Alaska, 82521",18-25,0,0,Young Adult,POL04331178,Auto,144292,1583.08,2015-10-29,2018-03-06,Quarterly,Active,859,Medium Term,1,AGT03255335,Not Renewed,38,20,0,Low Risk,0,Churned
CUST45840087,Judith Hernandez,Female,21,Town planner,Single,"West Matthewfurt, Alaska, 82521",18-25,0,0,Young Adult,POL47676177,Life,263941,1908.31,2019-11-19,2029-11-15,Monthly,Terminated,3649,Long Term,0,AGT75537232,Renewed,10,70,1,High Risk,1,Loyal
CUST39617169,Jennifer Nelson,Other,60,"Research officer, government",Single,"Smithhaven, Maine, 72649",56+,0,1,Senior Adult,POL77471080,Health,42871,1208.11,2021-07-30,2027-03-22,Monthly,Lapsed,2061,Long Term,0,AGT89666057,Not Renewed,5,69,0,High Risk,0,Churned
CUST48602212,Andrew Schmidt,Male,38,Sub,Widowed,"Sarahton, New Jersey, 52282",36-45,0,0,Middle Age,POL09718181,Property,216807,1703.88,2019-02-01,2028-12-09,Annually,Terminated,3599,Long Term,0,AGT90584467,Renewed,26,41,0,Medium Risk,0,Loyal
CUST48150903,Jennifer Crawford,Male,37,Advertising art director,Single,"Jodyton, Kentucky, 89725",36-45,0,0,Middle Age,POL41128359,Auto,488924,1236.63,2023-05-26,2027-05-31,Quarterly,Terminated,1466,Long Term,0,AGT00933866,Pending,3,9,0,Low Risk,0,At Risk
CUST03009511,Michele Hickman,Female,21,"Engineer, maintenance (IT)",Widowed,"Paulview, Indiana, 15704",18-25,0,0,Young Adult,POL95387029,Life,461997,1328.99,2015-09-13,2016-10-06,Annually,Terminated,389,Medium Term,0,AGT48143419,Not Renewed,13,86,1,High Risk,1,Churned
CUST49321550,Erin Schmitt,Female,62,Financial manager,Single,"Franciscoberg, Michigan, 98463",56+,0,1,Senior Adult,POL45455008,Property,234941,1057.66,2021-11-24,2030-06-27,Annually,Lapsed,3137,Long Term,0,AGT48475721,Renewed,4,13,0,Low Risk,0,Loyal
CUST44423635,Lauren Williams,Female,53,"Designer, furniture",Divorced,"Michaelport, Massachusetts, 65363",46-55,0,0,Senior Adult,POL25321971,Property,434630,1744.96,2020-09-10,2026-03-11,Annually,Terminated,2008,Long Term,0,AGT35957207,Pending,31,96,1,High Risk,1,At Risk
CUST13779414,Tiffany Castillo,Female,38,Furniture designer,Married,"North Ana, Nevada, 37031",36-45,1,0,Middle Age,POL38583909,Life,349847,104.57,2021-10-23,2023-11-11,Monthly,Active,749,Medium Term,1,AGT91783771,Renewed,47,52,0,Medium Risk,0,Loyal
CUST62731614,Gordon Thornton,Female,77,Podiatrist,Single,"Port Adam, North Carolina, 20860",56+,0,1,Senior Adult,POL50374708,Health,223213,1602.2,2021-01-09,2030-09-06,Annually,Terminated,3527,Long Term,0,AGT48849515,Pending,33,50,0,Medium Risk,0,At Risk
CUST35369973,Lori Crawford,Female,62,Fisheries officer,Widowed,"West Jacob, Wisconsin, 55548",56+,0,1,Senior Adult,POL59607702,Auto,196899,1786.43,2024-09-14,2034-02-12,Annually,Lapsed,3438,Long Term,0,AGT59766175,Renewed,28,72,1,High Risk,1,Loyal
CUST95998610,Jerome Manning,Other,84,"Production assistant, television",Single,"East Frankland, Nevada, 83698",56+,0,1,Senior Adult,POL44559582,Health,146003,603.53,2017-12-12,2024-04-05,Monthly,Active,2306,Long Term,1,AGT64161899,Pending,4,93,1,High Risk,1,At Risk
CUST95998610,Jerome Manning,Other,84,"Production assistant, television",Single,"East Frankland, Nevada, 83698",56+,0,1,Senior Adult,POL83440343,Life,326904,1310.17,2023-03-07,2030-10-25,Quarterly,Terminated,2789,Long Term,0,AGT92467682,Not Renewed,17,86,1,High Risk,1,Churned
CUST95998610,Jerome Manning,Other,84,"Production assistant, television",Single,"East Frankland, Nevada, 83698",56+,0,1,Senior Adult,POL94833136,Life,105354,1597.45,2020-06-06,2025-04-22,Quarterly,Active,1781,Long Term,1,AGT01391548,Pending,45,90,1,High Risk,1,At Risk
CUST66269166,Dillon Kim,Female,28,Market researcher,Single,"Christophertown, New York, 01938",26-35,0,0,Young Adult,POL97474248,Life,232712,1688.27,2023-01-15,2032-04-16,Monthly,Lapsed,3379,Long Term,0,AGT73354406,Pending,12,65,0,High Risk,0,At Risk
CUST08841452,Christina Sanders,Female,47,Press photographer,Married,"Terryton, Pennsylvania, 61490",46-55,1,0,Middle Age,POL20126497,Auto,173646,1160.32,2022-03-29,2028-01-27,Monthly,Lapsed,2130,Long Term,0,AGT29749962,Pending,0,65,0,High Risk,0,At Risk
CUST35441846,Ernest Skinner,Female,51,Agricultural consultant,Married,"Philipberg, Wisconsin, 83806",46-55,1,0,Senior Adult,POL73536906,Life,467001,1647.11,2015-01-13,2018-03-20,Annually,Active,1162,Long Term,1,AGT10269202,Not Renewed,22,25,0,Low Risk,0,Churned
CUST35441846,Ernest Skinner,Female,51,Agricultural consultant,Married,"Philipberg, Wisconsin, 83806",46-55,1,0,Senior Adult,POL05732991,Health,20567,921.35,2019-07-25,2026-11-10,Monthly,Terminated,2665,Long Term,0,AGT98613756,Pending,2,38,0,Medium Risk,0,At Risk
CUST22118188,Michele Moran,Male,43,Armed forces training and education officer,Single,"Port Angelafurt, Idaho, 45681",36-45,0,0,Middle Age,POL53814466,Property,102437,676.46,2018-07-21,2026-03-07,Monthly,Terminated,2786,Long Term,0,AGT98262497,Pending,32,53,0,Medium Risk,0,At Risk
CUST22118188,Michele Moran,Male,43,Armed forces training and education officer,Single,"Port Angelafurt, Idaho, 45681",36-45,0,0,Middle Age,POL41496276,Property,88711,1742.36,2016-06-08,2022-12-06,Annually,Terminated,2372,Long Term,0,AGT43755776,Pending,0,40,0,Medium Risk,0,At Risk
CUST24920399,Rachel Holmes,Male,27,"Programmer, multimedia",Divorced,"Port Rachel, Oklahoma, 20531",26-35,0,0,Young Adult,POL64903447,Property,37160,1519,2016-08-22,2021-05-08,Monthly,Lapsed,1720,Long Term,0,AGT25801636,Not Renewed,45,37,0,Medium Risk,0,Churned
CUST54360382,Catherine Martinez,Female,24,Leisure centre manager,Single,"North Robert, Arkansas, 92099",18-25,0,0,Young Adult,POL53680608,Health,144409,1054.88,2018-01-22,2020-11-29,Monthly,Active,1042,Medium Term,1,AGT53700944,Renewed,31,5,0,Low Risk,0,Loyal
CUST54360382,Catherine Martinez,Female,24,Leisure centre manager,Single,"North Robert, Arkansas, 92099",18-25,0,0,Young Adult,POL40483314,Life,359863,470.76,2021-11-13,2031-03-03,Monthly,Lapsed,3397,Long Term,0,AGT50795133,Not Renewed,48,61,0,High Risk,0,Churned
CUST42711609,James Williams,Male,66,Dispensing optician,Single,"Samanthaland, Nebraska, 07579",56+,0,1,Senior Adult,POL57704602,Property,104876,1169.81,2016-11-20,2020-11-21,Annually,Active,1462,Long Term,1,AGT46290664,Not Renewed,30,17,0,Low Risk,0,Churned
CUST59244029,Robert Lee,Male,52,Naval architect,Single,"West Coletown, Minnesota, 03297",46-55,0,0,Senior Adult,POL45490530,Life,225929,1632.1,2017-05-18,2022-01-06,Quarterly,Active,1694,Long Term,1,AGT07677412,Pending,43,56,0,Medium Risk,0,At Risk
CUST57866509,Luis Valdez,Other,31,"Administrator, Civil Service",Divorced,"Stephenside, West Virginia, 91576",26-35,0,0,Middle Age,POL64810571,Property,278139,203.09,2024-09-10,2026-08-23,Quarterly,Terminated,712,Medium Term,0,AGT17058955,Renewed,24,35,0,Medium Risk,0,Loyal
CUST01712934,Bobby Williams PhD,Other,33,Garment/textile technologist,Single,"Lake Zacharyland, Michigan, 47496",26-35,0,0,Middle Age,POL33880190,Property,423049,1631.99,2024-11-30,2027-07-01,Annually,Lapsed,943,Medium Term,0,AGT07658273,Pending,34,5,0,Low Risk,0,At Risk
CUST64541512,Kaitlin Johnson,Male,82,"Scientist, clinical (histocompatibility and immunogenetics)",Divorced,"Susantown, Missouri, 44762",56+,0,1,Senior Adult,POL57812937,Auto,127320,1403.41,2016-01-23,2018-10-04,Monthly,Active,985,Medium Term,1,AGT50030178,Pending,47,52,0,Medium Risk,0,At Risk
CUST88437448,Joshua Thomas,Other,69,Ecologist,Widowed,"Lake Erin, South Carolina, 43528",56+,0,1,Senior Adult,POL46336502,Life,419181,1280.46,2022-05-10,2025-11-27,Monthly,Lapsed,1297,Long Term,0,AGT72423698,Renewed,45,94,1,High Risk,1,Loyal
CUST22414349,Karen Barron,Male,84,Occupational therapist,Single,"East Johnport, Michigan, 22785",56+,0,1,Senior Adult,POL22122728,Property,265255,1807.89,2022-06-17,2030-10-22,Monthly,Lapsed,3049,Long Term,0,AGT13615911,Renewed,21,56,0,Medium Risk,0,Loyal
CUST22414349,Karen Barron,Male,84,Occupational therapist,Single,"East Johnport, Michigan, 22785",56+,0,1,Senior Adult,POL32797362,Property,187472,801.24,2017-10-31,2025-09-21,Quarterly,Active,2882,Long Term,1,AGT55545318,Not Renewed,14,51,0,Medium Risk,0,Churned
CUST22414349,Karen Barron,Male,84,Occupational therapist,Single,"East Johnport, Michigan, 22785",56+,0,1,Senior Adult,POL87496744,Life,431095,1396.81,2016-05-01,2024-01-30,Monthly,Terminated,2830,Long Term,0,AGT40479401,Not Renewed,42,33,0,Medium Risk,0,Churned
CUST64137898,Alexis Conrad,Other,84,"Accountant, chartered public finance",Married,"Higginsburgh, Georgia, 03058",56+,1,1,Senior Adult,POL53518274,Life,239196,427.77,2017-10-06,2021-03-01,Quarterly,Lapsed,1242,Long Term,0,AGT51687993,Renewed,11,90,1,High Risk,1,Loyal
CUST71975466,Frank Smith,Other,45,Art gallery manager,Widowed,"New Cherylberg, Utah, 50291",36-45,0,0,Middle Age,POL82496704,Life,355791,1599.38,2024-11-02,2032-11-13,Quarterly,Terminated,2933,Long Term,0,AGT50818134,Not Renewed,48,67,0,High Risk,0,Churned
CUST04637002,Jennifer Bradley,Other,46,Learning mentor,Single,"East Michael, Indiana, 70408",46-55,0,0,Middle Age,POL77940500,Life,249015,615.16,2023-05-29,2025-10-18,Quarterly,Active,873,Medium Term,1,AGT87914607,Not Renewed,42,34,0,Medium Risk,0,Churned
CUST04637002,Jennifer Bradley,Other,46,Learning mentor,Single,"East Michael, Indiana, 70408",46-55,0,0,Middle Age,POL03990592,Health,386542,904.46,2023-05-02,2027-08-30,Quarterly,Lapsed,1581,Long Term,0,AGT39576454,Pending,32,78,1,High Risk,1,At Risk
CUST87469836,Carlos Knight,Male,65,Make,Divorced,"South Paulabury, New Mexico, 50538",56+,0,1,Senior Adult,POL74252623,Property,250590,1985.46,2023-02-25,2030-04-07,Quarterly,Active,2598,Long Term,1,AGT04014197,Not Renewed,27,4,0,Low Risk,0,Churned
CUST72304045,Lindsey Chan,Female,44,Fast food restaurant manager,Single,"Billymouth, Montana, 82565",36-45,0,0,Middle Age,POL12063534,Property,455227,1971.19,2022-07-01,2025-06-04,Quarterly,Active,1069,Medium Term,1,AGT93914108,Pending,45,59,0,Medium Risk,0,At Risk
CUST12528235,Jacob Thomas,Female,47,Materials engineer,Divorced,"Mccoyton, Illinois, 34269",46-55,0,0,Middle Age,POL42743605,Health,103391,1347.13,2018-11-16,2027-11-29,Annually,Terminated,3300,Long Term,0,AGT04684814,Not Renewed,37,75,1,High Risk,1,Churned
CUST90354954,Kevin Phillips,Female,21,Architectural technologist,Single,"Andreaton, Utah, 54312",18-25,0,0,Young Adult,POL26862449,Health,267495,320.47,2022-02-08,2025-01-01,Monthly,Lapsed,1058,Medium Term,0,AGT59061701,Pending,43,2,0,Low Risk,0,At Risk
CUST90354954,Kevin Phillips,Female,21,Architectural technologist,Single,"Andreaton, Utah, 54312",18-25,0,0,Young Adult,POL02435283,Auto,118756,1648.25,2024-11-17,2029-11-18,Monthly,Terminated,1827,Long Term,0,AGT77634289,Pending,37,84,1,High Risk,1,At Risk
CUST12667505,Billy Page,Male,38,Careers adviser,Widowed,"Gardnerside, Florida, 22682",36-45,0,0,Middle Age,POL15978608,Property,269403,679.7,2022-10-06,2025-07-09,Annually,Active,1007,Medium Term,1,AGT33733491,Renewed,26,100,1,High Risk,1,Loyal
CUST86219059,Christopher Johnson,Male,50,Control and instrumentation engineer,Single,"Kellyport, Virginia, 44432",46-55,0,0,Middle Age,POL13721219,Property,72666,1601.79,2020-06-25,2022-07-25,Quarterly,Terminated,760,Medium Term,0,AGT60125730,Not Renewed,11,98,1,High Risk,1,Churned
CUST58545735,Rebekah Sloan,Other,45,Osteopath,Married,"Rachelmouth, South Dakota, 66241",36-45,1,0,Middle Age,POL08716825,Health,448483,771.08,2016-09-13,2018-06-12,Quarterly,Active,637,Medium Term,1,AGT93944947,Pending,26,16,0,Low Risk,0,At Risk
CUST58545735,Rebekah Sloan,Other,45,Osteopath,Married,"Rachelmouth, South Dakota, 66241",36-45,1,0,Middle Age,POL37915217,Auto,122059,1470.69,2016-01-05,2020-03-29,Monthly,Active,1545,Long Term,1,AGT64197733,Renewed,3,14,0,Low Risk,0,Loyal
CUST58545735,Rebekah Sloan,Other,45,Osteopath,Married,"Rachelmouth, South Dakota, 66241",36-45,1,0,Middle Age,POL84424949,Life,272445,600.56,2015-01-18,2020-02-10,Monthly,Active,1849,Long Term,1,AGT86989076,Renewed,3,92,1,High Risk,1,Loyal
CUST69367329,Kim Thomas,Female,43,Mudlogger,Married,"Jimmyfurt, Minnesota, 51653",36-45,1,0,Middle Age,POL15598942,Life,425640,1339.2,2022-07-13,2032-06-14,Monthly,Active,3624,Long Term,1,AGT66923585,Pending,4,80,1,High Risk,1,At Risk
CUST69367329,Kim Thomas,Female,43,Mudlogger,Married,"Jimmyfurt, Minnesota, 51653",36-45,1,0,Middle Age,POL64571358,Life,495638,751.36,2018-03-18,2025-03-07,Annually,Active,2546,Long Term,1,AGT98202723,Not Renewed,5,11,0,Low Risk,0,Churned
CUST00812258,Michele Walls,Male,71,"Scientist, forensic",Widowed,"Lake Kimberlyborough, Rhode Island, 84950",56+,0,1,Senior Adult,POL54583693,Auto,104508,400.89,2017-12-02,2024-02-29,Monthly,Active,2280,Long Term,1,AGT21113368,Pending,19,90,1,High Risk,1,At Risk
CUST00812258,Michele Walls,Male,71,"Scientist, forensic",Widowed,"Lake Kimberlyborough, Rhode Island, 84950",56+,0,1,Senior Adult,POL19065185,Property,209650,780.99,2018-07-17,2021-12-01,Monthly,Terminated,1233,Long Term,0,AGT16286294,Not Renewed,3,80,1,High Risk,1,Churned
CUST15432662,Kayla Adams,Male,19,Volunteer coordinator,Divorced,"South Christopher, Arizona, 01875",18-25,0,0,Young Adult,POL82513265,Life,388717,1857.26,2023-11-12,2029-01-20,Annually,Lapsed,1896,Long Term,0,AGT42203449,Pending,12,71,1,High Risk,1,At Risk
CUST15432662,Kayla Adams,Male,19,Volunteer coordinator,Divorced,"South Christopher, Arizona, 01875",18-25,0,0,Young Adult,POL52695927,Auto,117486,453.61,2024-08-11,2028-12-21,Annually,Active,1593,Long Term,1,AGT14165582,Pending,37,1,0,Low Risk,0,At Risk
CUST09396272,Jack Sharp,Other,84,"Investment banker, corporate",Married,"Lake Shawnshire, Vermont, 33778",56+,1,1,Senior Adult,POL06516392,Auto,71842,555.71,2016-05-16,2025-07-13,Monthly,Lapsed,3345,Long Term,0,AGT81456780,Renewed,17,68,0,High Risk,0,Loyal
CUST09396272,Jack Sharp,Other,84,"Investment banker, corporate",Married,"Lake Shawnshire, Vermont, 33778",56+,1,1,Senior Adult,POL61660074,Auto,341211,1286.62,2016-10-11,2023-08-01,Quarterly,Active,2485,Long Term,1,AGT30431698,Not Renewed,40,56,0,Medium Risk,0,Churned
CUST35283238,Sherry Holmes,Male,74,Translator,Single,"South Jean, Montana, 35120",56+,0,1,Senior Adult,POL75928270,Property,57340,1050.78,2016-02-12,2024-09-10,Monthly,Active,3133,Long Term,1,AGT23800009,Not Renewed,37,50,0,Medium Risk,0,Churned
CUST83454246,Chad Price,Male,39,Prison officer,Divorced,"South Sarahland, Tennessee, 77599",36-45,0,0,Middle Age,POL72479103,Auto,126689,908.61,2023-08-23,2027-11-24,Quarterly,Active,1554,Long Term,1,AGT10851677,Pending,44,76,1,High Risk,1,At Risk
CUST25851292,Jennifer Baker,Other,20,Event organiser,Widowed,"Erikberg, New Jersey, 09524",18-25,0,0,Young Adult,POL27708077,Health,74443,1851.28,2017-09-26,2026-07-02,Annually,Active,3201,Long Term,1,AGT97761864,Renewed,18,75,1,High Risk,1,Loyal
CUST47716501,Darrell Roberson,Other,63,Insurance risk surveyor,Divorced,"Jeffreyfort, Minnesota, 67213",56+,0,1,Senior Adult,POL83891543,Life,117229,257.87,2015-01-12,2019-05-04,Quarterly,Lapsed,1573,Long Term,0,AGT50896583,Not Renewed,24,14,0,Low Risk,0,Churned
CUST47716501,Darrell Roberson,Other,63,Insurance risk surveyor,Divorced,"Jeffreyfort, Minnesota, 67213",56+,0,1,Senior Adult,POL34108237,Auto,257876,1625.28,2015-06-08,2019-10-16,Quarterly,Active,1591,Long Term,1,AGT70063438,Pending,4,98,1,High Risk,1,At Risk
CUST47716501,Darrell Roberson,Other,63,Insurance risk surveyor,Divorced,"Jeffreyfort, Minnesota, 67213",56+,0,1,Senior Adult,POL43986389,Life,478011,1839.92,2024-01-22,2028-11-19,Annually,Terminated,1763,Long Term,0,AGT17043513,Renewed,13,11,0,Low Risk,0,Loyal
CUST44428936,Dwayne Gonzalez,Female,68,Quarry manager,Widowed,"Justinberg, Wyoming, 16158",56+,0,1,Senior Adult,POL78264122,Life,103545,1508.54,2021-03-25,2030-09-22,Monthly,Lapsed,3468,Long Term,0,AGT79959332,Renewed,15,77,1,High Risk,1,Loyal
CUST65678125,Jonathan Ruiz,Other,35,Midwife,Widowed,"Ryanstad, Montana, 94134",26-35,0,0,Middle Age,POL28518330,Health,334950,1972.39,2021-02-11,2025-01-08,Monthly,Terminated,1427,Long Term,0,AGT50872517,Renewed,26,28,0,Low Risk,0,Loyal
CUST21270891,Gina Perez,Male,64,Music tutor,Divorced,"Marshallmouth, Oregon, 81515",56+,0,1,Senior Adult,POL63694348,Property,192800,1301.26,2024-11-12,2029-05-25,Monthly,Lapsed,1655,Long Term,0,AGT27266772,Not Renewed,30,99,1,High Risk,1,Churned
CUST09069838,James Collins,Female,81,"Exhibitions officer, museum/gallery",Divorced,"Apriltown, Colorado, 62336",56+,0,1,Senior Adult,POL80015306,Property,294935,961.46,2015-10-25,2022-06-23,Quarterly,Active,2433,Long Term,1,AGT07144623,Pending,42,79,1,High Risk,1,At Risk
CUST11166559,Gabriel Wilson,Male,18,Medical physicist,Single,"East Stephanietown, Missouri, 70569",18-25,0,0,Young Adult,POL70586146,Health,413695,1069.78,2021-03-09,2026-11-28,Monthly,Lapsed,2090,Long Term,0,AGT40176627,Not Renewed,39,96,1,High Risk,1,Churned
CUST31962963,Andrea Thompson,Other,27,Facilities manager,Widowed,"South Patrick, Alabama, 57623",26-35,0,0,Young Adult,POL76517809,Auto,493834,586.96,2017-09-16,2025-02-13,Monthly,Active,2707,Long Term,1,AGT13375237,Not Renewed,34,38,0,Medium Risk,0,Churned
CUST31962963,Andrea Thompson,Other,27,Facilities manager,Widowed,"South Patrick, Alabama, 57623",26-35,0,0,Young Adult,POL03891541,Auto,119257,1894.42,2019-07-07,2025-12-01,Quarterly,Lapsed,2339,Long Term,0,AGT28214394,Not Renewed,15,49,0,Medium Risk,0,Churned
CUST31962963,Andrea Thompson,Other,27,Facilities manager,Widowed,"South Patrick, Alabama, 57623",26-35,0,0,Young Adult,POL11213350,Life,160085,1191.83,2016-09-13,2023-04-22,Quarterly,Active,2412,Long Term,1,AGT64157525,Pending,28,83,1,High Risk,1,At Risk
CUST81127641,William Williams,Female,34,Geophysical data processor,Single,"New Michaelstad, Michigan, 89260",26-35,0,0,Middle Age,POL35480649,Auto,287554,1551.44,2018-02-10,2022-12-30,Annually,Lapsed,1784,Long Term,0,AGT33550742,Not Renewed,27,41,0,Medium Risk,0,Churned
CUST81127641,William Williams,Female,34,Geophysical data processor,Single,"New Michaelstad, Michigan, 89260",26-35,0,0,Middle Age,POL47327506,Health,237616,1246.48,2021-02-01,2023-04-21,Annually,Lapsed,809,Medium Term,0,AGT16179367,Pending,34,50,0,Medium Risk,0,At Risk
CUST55000711,Mary Gray,Female,79,"Teacher, primary school",Single,"Jameshaven, North Carolina, 16274",56+,0,1,Senior Adult,POL76474786,Property,381653,1614.97,2022-12-03,2024-12-09,Annually,Active,737,Medium Term,1,AGT99761483,Not Renewed,20,71,1,High Risk,1,Churned
